"","length","gc"
"ENSG00000152217",14024,0.470336565887051
"ENSG00000152219",5408,0.342455621301775
"ENSG00000152223",13730,0.426948288419519
"ENSG00000152229",4120,0.505582524271845
"ENSG00000152234",10908,0.46012101210121
"ENSG00000152240",2119,0.406795658329401
"ENSG00000152242",9577,0.389788033831054
"ENSG00000152253",1829,0.34609075997813
"ENSG00000152256",14845,0.400875715729202
"ENSG00000152270",11626,0.3930844658524
"ENSG00000152284",4431,0.573685398329948
"ENSG00000152291",6952,0.482594936708861
"ENSG00000152315",2289,0.560506771515946
"ENSG00000152332",9248,0.374459342560554
"ENSG00000152348",5445,0.451790633608815
"ENSG00000152359",3415,0.394729136163982
"ENSG00000152377",6200,0.417096774193548
"ENSG00000152380",3109,0.409456416854294
"ENSG00000152382",2900,0.471724137931035
"ENSG00000152402",16306,0.39089905556237
"ENSG00000152404",3581,0.389555989946942
"ENSG00000152409",9096,0.426890941072999
"ENSG00000152413",6071,0.427936089606325
"ENSG00000152422",2676,0.351644245142003
"ENSG00000152433",3568,0.422645739910314
"ENSG00000152439",8141,0.443188797445031
"ENSG00000152443",5454,0.421342134213421
"ENSG00000152454",2207,0.521975532396919
"ENSG00000152455",3565,0.408976157082749
"ENSG00000152457",9592,0.445996663886572
"ENSG00000152464",1930,0.529015544041451
"ENSG00000152465",6470,0.450850077279753
"ENSG00000152467",2396,0.632303839732888
"ENSG00000152475",2046,0.595307917888563
"ENSG00000152484",5096,0.453100470957614
"ENSG00000152492",9183,0.393335511270827
"ENSG00000152495",13614,0.380123402379903
"ENSG00000152503",6113,0.458530999509243
"ENSG00000152518",3693,0.587868941240184
"ENSG00000152520",6352,0.413255667506297
"ENSG00000152527",9848,0.40353371242892
"ENSG00000152556",7246,0.502898150703837
"ENSG00000152558",4442,0.40117064385412
"ENSG00000152578",10083,0.38788059109392
"ENSG00000152580",11727,0.408544384753134
"ENSG00000152582",16140,0.392379182156134
"ENSG00000152583",3477,0.412999712395743
"ENSG00000152592",2709,0.44702842377261
"ENSG00000152601",9989,0.406046651316448
"ENSG00000152620",5015,0.442073778664008
"ENSG00000152642",4697,0.446668086012348
"ENSG00000152661",3395,0.419734904270987
"ENSG00000152683",5410,0.380961182994455
"ENSG00000152684",4371,0.454129489819263
"ENSG00000152689",10749,0.424597636989487
"ENSG00000152700",10798,0.442581959622152
"ENSG00000152705",1569,0.467813894200127
"ENSG00000152749",8884,0.367402071139127
"ENSG00000152760",3360,0.365476190476191
"ENSG00000152763",6673,0.398321594485239
"ENSG00000152767",36232,0.470164495473614
"ENSG00000152778",4029,0.375527426160338
"ENSG00000152779",4873,0.405704904576236
"ENSG00000152782",7638,0.425111285676879
"ENSG00000152784",4589,0.572237960339943
"ENSG00000152785",6092,0.400361129349967
"ENSG00000152795",5476,0.454346238130022
"ENSG00000152804",2522,0.51268834258525
"ENSG00000152818",14604,0.429882224048206
"ENSG00000152822",7408,0.483261339092873
"ENSG00000152894",9000,0.394111111111111
"ENSG00000152904",3809,0.433972171173536
"ENSG00000152926",10695,0.437120149602618
"ENSG00000152932",9621,0.38104147178048
"ENSG00000152939",5366,0.459187476705181
"ENSG00000152942",4159,0.409954315941332
"ENSG00000152944",3632,0.391519823788546
"ENSG00000152952",7663,0.402322850058724
"ENSG00000152953",5282,0.501703900037864
"ENSG00000152954",4122,0.436681222707424
"ENSG00000152969",3812,0.507869884575026
"ENSG00000152977",6825,0.481758241758242
"ENSG00000152990",9261,0.386351365943203
"ENSG00000153006",8460,0.394799054373522
"ENSG00000153012",6495,0.464357197844496
"ENSG00000153015",3727,0.379930238797961
"ENSG00000153029",9348,0.450042789901583
"ENSG00000153037",10517,0.420367024816963
"ENSG00000153044",2218,0.386834986474301
"ENSG00000153046",4562,0.479175800087681
"ENSG00000153048",5577,0.591895284202977
"ENSG00000153060",1760,0.505681818181818
"ENSG00000153064",6144,0.401529947916667
"ENSG00000153066",4292,0.46901211556384
"ENSG00000153071",7717,0.383568744330698
"ENSG00000153093",5747,0.504263093788063
"ENSG00000153094",6656,0.468599759615385
"ENSG00000153107",13984,0.458452517162471
"ENSG00000153113",12448,0.406651670951157
"ENSG00000153130",6294,0.395773752780426
"ENSG00000153132",2822,0.435861091424522
"ENSG00000153140",3106,0.37862202189311
"ENSG00000153147",8146,0.378345200098208
"ENSG00000153157",3962,0.415194346289753
"ENSG00000153162",3784,0.556553911205074
"ENSG00000153165",7439,0.394273423847291
"ENSG00000153179",4241,0.450129686394718
"ENSG00000153187",22512,0.389036958066809
"ENSG00000153201",12299,0.387104642653874
"ENSG00000153207",9579,0.424261405157115
"ENSG00000153208",4572,0.450131233595801
"ENSG00000153214",5321,0.394662657395226
"ENSG00000153233",5037,0.396863212229502
"ENSG00000153234",3963,0.432752964925561
"ENSG00000153237",3798,0.406003159557662
"ENSG00000153246",15362,0.458273662283557
"ENSG00000153250",11778,0.40813380879606
"ENSG00000153253",11587,0.340640372831622
"ENSG00000153283",5621,0.423234299946629
"ENSG00000153291",3285,0.423135464231355
"ENSG00000153303",8801,0.599704579025111
"ENSG00000153310",9132,0.505475251861586
"ENSG00000153317",8294,0.479744393537497
"ENSG00000153339",9215,0.388279978296256
"ENSG00000153363",6942,0.413281475079228
"ENSG00000153391",5085,0.453294001966568
"ENSG00000153395",6475,0.585173745173745
"ENSG00000153404",13304,0.581930246542393
"ENSG00000153406",3541,0.466534877153347
"ENSG00000153443",3591,0.666666666666667
"ENSG00000153446",2067,0.507982583454282
"ENSG00000153485",1365,0.508424908424908
"ENSG00000153487",6093,0.500574429673396
"ENSG00000153495",956,0.532426778242678
"ENSG00000153531",10924,0.538447455144636
"ENSG00000153551",3724,0.533297529538131
"ENSG00000153558",7644,0.433935112506541
"ENSG00000153560",9760,0.444877049180328
"ENSG00000153561",6686,0.4160933293449
"ENSG00000153563",3634,0.481012658227848
"ENSG00000153574",1813,0.483177054605626
"ENSG00000153707",11198,0.334791927129845
"ENSG00000153714",3062,0.414108425865447
"ENSG00000153721",21579,0.443347699151953
"ENSG00000153767",3370,0.429376854599407
"ENSG00000153774",3335,0.43568215892054
"ENSG00000153786",3953,0.484189223374652
"ENSG00000153790",3842,0.437792816241541
"ENSG00000153814",4258,0.510568341944575
"ENSG00000153815",12715,0.546755800235942
"ENSG00000153822",6340,0.386750788643533
"ENSG00000153823",3364,0.365338882282996
"ENSG00000153827",12594,0.432507543274575
"ENSG00000153832",3955,0.427054361567636
"ENSG00000153879",4056,0.418145956607495
"ENSG00000153885",6388,0.564965560425798
"ENSG00000153896",6799,0.46433299014561
"ENSG00000153898",3442,0.434340499709471
"ENSG00000153902",4532,0.56972639011474
"ENSG00000153904",4587,0.492914759101809
"ENSG00000153914",18240,0.350877192982456
"ENSG00000153922",10437,0.378652869598544
"ENSG00000153933",10925,0.390297482837529
"ENSG00000153936",7426,0.376514947481821
"ENSG00000153944",21494,0.469805527123848
"ENSG00000153956",8989,0.380131271554122
"ENSG00000153975",2656,0.351656626506024
"ENSG00000153976",4287,0.478889666433403
"ENSG00000153982",3913,0.404293381037567
"ENSG00000153989",4796,0.379691409507923
"ENSG00000153993",8062,0.389357479533614
"ENSG00000154001",9184,0.43543118466899
"ENSG00000154016",3107,0.547795300933376
"ENSG00000154027",6948,0.43811168681635
"ENSG00000154040",3518,0.474417282546902
"ENSG00000154059",4896,0.408496732026144
"ENSG00000154065",6417,0.475299984416394
"ENSG00000154079",1440,0.426388888888889
"ENSG00000154080",11512,0.378127171646977
"ENSG00000154096",6900,0.561014492753623
"ENSG00000154102",2181,0.563044475011463
"ENSG00000154114",7020,0.385612535612536
"ENSG00000154118",6320,0.623575949367089
"ENSG00000154122",12695,0.424970460811343
"ENSG00000154124",8753,0.430023991774249
"ENSG00000154127",8964,0.440093708165997
"ENSG00000154133",6620,0.514954682779456
"ENSG00000154134",6981,0.615384615384615
"ENSG00000154144",7155,0.418867924528302
"ENSG00000154146",1213,0.640560593569662
"ENSG00000154153",4568,0.477014010507881
"ENSG00000154174",5078,0.423001181567546
"ENSG00000154175",10978,0.380214975405356
"ENSG00000154188",7128,0.349747474747475
"ENSG00000154217",7819,0.435349788975572
"ENSG00000154222",7495,0.559439626417612
"ENSG00000154227",5130,0.466276803118908
"ENSG00000154229",11175,0.475704697986577
"ENSG00000154237",17491,0.530101194900234
"ENSG00000154240",7899,0.387897202177491
"ENSG00000154252",1452,0.682506887052342
"ENSG00000154258",9024,0.366688829787234
"ENSG00000154262",14158,0.36827235485238
"ENSG00000154263",8405,0.374301011302796
"ENSG00000154265",13158,0.378704970360237
"ENSG00000154274",4470,0.465995525727069
"ENSG00000154277",2207,0.550974173085637
"ENSG00000154305",10155,0.411127523387494
"ENSG00000154309",5382,0.468413229282794
"ENSG00000154310",11448,0.431953179594689
"ENSG00000154316",2235,0.490380313199105
"ENSG00000154319",5049,0.51574569221628
"ENSG00000154328",3366,0.539512774806892
"ENSG00000154342",2996,0.668224299065421
"ENSG00000154358",39549,0.60762598295785
"ENSG00000154359",5709,0.465055176037835
"ENSG00000154370",8488,0.566682375117813
"ENSG00000154380",15044,0.395772400957192
"ENSG00000154429",6257,0.481061211443184
"ENSG00000154447",5472,0.438413742690059
"ENSG00000154473",8175,0.408929663608563
"ENSG00000154478",10306,0.484863186493305
"ENSG00000154479",2208,0.404438405797101
"ENSG00000154511",3091,0.423487544483986
"ENSG00000154518",6780,0.403097345132743
"ENSG00000154529",13220,0.408169440242057
"ENSG00000154545",4809,0.597005614472863
"ENSG00000154548",4538,0.462097840458352
"ENSG00000154553",9012,0.408344429649356
"ENSG00000154556",17161,0.404288794359303
"ENSG00000154582",4934,0.444669639237941
"ENSG00000154589",559,0.343470483005367
"ENSG00000154608",4587,0.427730542838457
"ENSG00000154620",1337,0.416604338070307
"ENSG00000154639",6021,0.359076565354592
"ENSG00000154640",2304,0.456597222222222
"ENSG00000154642",6228,0.374919717405267
"ENSG00000154645",3093,0.461041060459101
"ENSG00000154654",8286,0.340333091962346
"ENSG00000154655",7959,0.419776353813293
"ENSG00000154678",14131,0.396857971834973
"ENSG00000154710",5529,0.456140350877193
"ENSG00000154719",1199,0.402001668056714
"ENSG00000154721",5947,0.437363376492349
"ENSG00000154723",2043,0.388644150758688
"ENSG00000154727",5429,0.374654632529011
"ENSG00000154734",7055,0.465060240963855
"ENSG00000154736",9765,0.424987199180748
"ENSG00000154743",5667,0.462855126169049
"ENSG00000154760",9329,0.417622467574231
"ENSG00000154767",4636,0.47411561691113
"ENSG00000154781",3556,0.459223847019123
"ENSG00000154783",8099,0.503765897024324
"ENSG00000154803",9786,0.534028203556101
"ENSG00000154813",4476,0.43230563002681
"ENSG00000154814",6095,0.439868744872847
"ENSG00000154822",5160,0.45562015503876
"ENSG00000154832",4319,0.599444315813846
"ENSG00000154839",2900,0.43448275862069
"ENSG00000154845",8131,0.446439552330587
"ENSG00000154856",5937,0.519791140306552
"ENSG00000154864",14796,0.417883211678832
"ENSG00000154874",9900,0.406464646464646
"ENSG00000154889",6773,0.449579211575373
"ENSG00000154898",8145,0.391528545119705
"ENSG00000154914",5084,0.567466561762392
"ENSG00000154917",6055,0.557225433526012
"ENSG00000154920",3294,0.489678202792957
"ENSG00000154928",6958,0.523426271917218
"ENSG00000154930",8691,0.525486135082269
"ENSG00000154945",4831,0.480438832539847
"ENSG00000154957",2977,0.443399395364461
"ENSG00000154975",4437,0.454586432274059
"ENSG00000154978",5341,0.486800224677027
"ENSG00000155008",6497,0.374634446667693
"ENSG00000155011",4335,0.363321799307958
"ENSG00000155016",5920,0.427027027027027
"ENSG00000155026",4993,0.506709393150411
"ENSG00000155034",9753,0.526914795447555
"ENSG00000155052",5446,0.491369812706574
"ENSG00000155066",6067,0.59469259930773
"ENSG00000155085",10098,0.380966528025352
"ENSG00000155090",3821,0.509029049986914
"ENSG00000155093",4868,0.581552999178307
"ENSG00000155096",5931,0.425560613724498
"ENSG00000155097",5851,0.393266108357546
"ENSG00000155099",2868,0.387029288702929
"ENSG00000155100",3977,0.339451848126729
"ENSG00000155111",7645,0.456115107913669
"ENSG00000155115",921,0.450597176981542
"ENSG00000155158",12208,0.447575360419397
"ENSG00000155189",6236,0.392559332905709
"ENSG00000155229",5763,0.458615304528891
"ENSG00000155252",4189,0.537359751730723
"ENSG00000155254",3371,0.608128151883714
"ENSG00000155256",3899,0.556809438317517
"ENSG00000155265",6854,0.549314269039977
"ENSG00000155269",10635,0.58316878232252
"ENSG00000155275",7752,0.551857585139319
"ENSG00000155287",1830,0.560109289617486
"ENSG00000155304",4153,0.399951842041897
"ENSG00000155307",5185,0.377049180327869
"ENSG00000155313",7823,0.381567173718522
"ENSG00000155324",5051,0.446248267669768
"ENSG00000155329",2559,0.482219617037905
"ENSG00000155330",7216,0.399805986696231
"ENSG00000155363",6509,0.556153018896912
"ENSG00000155366",4007,0.580484152732718
"ENSG00000155367",2874,0.596729297146834
"ENSG00000155368",2509,0.51135910721403
"ENSG00000155380",5155,0.46188166828322
"ENSG00000155393",5039,0.457630482238539
"ENSG00000155428",1471,0.548606390210741
"ENSG00000155438",2435,0.470636550308008
"ENSG00000155463",4498,0.478212538906181
"ENSG00000155465",5131,0.457415708438901
"ENSG00000155506",8549,0.531290209381214
"ENSG00000155508",3930,0.459033078880407
"ENSG00000155511",7538,0.459140355531971
"ENSG00000155530",4799,0.480516774327985
"ENSG00000155542",2711,0.443009959424567
"ENSG00000155545",5763,0.399791775117126
"ENSG00000155561",7621,0.437344180553733
"ENSG00000155592",7884,0.468543886352106
"ENSG00000155621",4973,0.426905288558214
"ENSG00000155629",5688,0.471518987341772
"ENSG00000155636",4784,0.391095317725753
"ENSG00000155657",118976,0.371932154384077
"ENSG00000155660",3298,0.536992116434203
"ENSG00000155666",4026,0.563338301043219
"ENSG00000155719",7541,0.486407638244265
"ENSG00000155729",4909,0.39234059889998
"ENSG00000155744",12810,0.3807962529274
"ENSG00000155749",2635,0.388614800759013
"ENSG00000155755",7647,0.429580227540212
"ENSG00000155760",3859,0.527597823270277
"ENSG00000155761",9828,0.367216117216117
"ENSG00000155792",2627,0.455272173582033
"ENSG00000155816",9686,0.501961594053273
"ENSG00000155827",4692,0.451406649616368
"ENSG00000155846",12889,0.507021491194041
"ENSG00000155849",9570,0.456008359456635
"ENSG00000155850",8580,0.395337995337995
"ENSG00000155858",6567,0.442820161413126
"ENSG00000155868",2776,0.401657060518732
"ENSG00000155875",9081,0.433762801453584
"ENSG00000155876",1599,0.510944340212633
"ENSG00000155886",10749,0.375476788538469
"ENSG00000155893",13343,0.463014314621899
"ENSG00000155897",4444,0.451395139513951
"ENSG00000155903",6015,0.372568578553616
"ENSG00000155906",4724,0.449830651989839
"ENSG00000155926",7491,0.469229742357496
"ENSG00000155957",4137,0.432922407541697
"ENSG00000155959",1948,0.369609856262834
"ENSG00000155961",3413,0.406094345150894
"ENSG00000155962",2840,0.365492957746479
"ENSG00000155966",14241,0.432834772838986
"ENSG00000155970",4604,0.344483058210252
"ENSG00000155974",6570,0.415220700152207
"ENSG00000155975",6424,0.377023661270237
"ENSG00000155980",6216,0.512548262548262
"ENSG00000156006",1285,0.385992217898833
"ENSG00000156011",15228,0.421591804570528
"ENSG00000156017",4840,0.41900826446281
"ENSG00000156026",4533,0.445400397088021
"ENSG00000156030",13484,0.500148323939484
"ENSG00000156042",7432,0.397470398277718
"ENSG00000156049",2736,0.47843567251462
"ENSG00000156050",5087,0.480440338116768
"ENSG00000156052",6972,0.429575444635686
"ENSG00000156076",2107,0.422876127195064
"ENSG00000156097",5057,0.501285347043702
"ENSG00000156103",12108,0.371489924017179
"ENSG00000156110",4658,0.425075139544869
"ENSG00000156113",35644,0.465744585343957
"ENSG00000156136",3103,0.392523364485981
"ENSG00000156140",7007,0.389182246325103
"ENSG00000156162",7136,0.365050448430493
"ENSG00000156170",6403,0.448852100577854
"ENSG00000156171",3138,0.44263862332696
"ENSG00000156172",3340,0.431437125748503
"ENSG00000156218",9752,0.461648892534865
"ENSG00000156219",3278,0.408175716900549
"ENSG00000156232",5123,0.51259027913332
"ENSG00000156239",4865,0.389928057553957
"ENSG00000156253",3377,0.462244595795084
"ENSG00000156256",5694,0.383386020372322
"ENSG00000156261",3341,0.371744986530979
"ENSG00000156265",4344,0.448204419889503
"ENSG00000156273",7666,0.39929559092095
"ENSG00000156298",3110,0.472025723472669
"ENSG00000156299",9216,0.513997395833333
"ENSG00000156304",5977,0.437175840722771
"ENSG00000156313",8358,0.39770279971285
"ENSG00000156345",5727,0.519119958093243
"ENSG00000156374",3008,0.491688829787234
"ENSG00000156381",7208,0.612791342952275
"ENSG00000156384",1812,0.385761589403974
"ENSG00000156395",5582,0.495163024005733
"ENSG00000156398",8034,0.490042320139408
"ENSG00000156411",3415,0.487554904831625
"ENSG00000156427",1998,0.59009009009009
"ENSG00000156453",5903,0.60155852956124
"ENSG00000156463",7209,0.483562213899293
"ENSG00000156466",3712,0.557381465517241
"ENSG00000156467",12600,0.387142857142857
"ENSG00000156469",1801,0.432537479178234
"ENSG00000156471",6108,0.469220694171578
"ENSG00000156475",13206,0.394669089807663
"ENSG00000156482",3987,0.46024579884625
"ENSG00000156500",7959,0.443271767810026
"ENSG00000156502",4281,0.429105349217473
"ENSG00000156504",4404,0.446185286103542
"ENSG00000156508",5474,0.498721227621483
"ENSG00000156509",3976,0.403169014084507
"ENSG00000156510",4223,0.518115084063462
"ENSG00000156515",6296,0.53430749682338
"ENSG00000156521",4621,0.564380004328068
"ENSG00000156531",7957,0.381802186753802
"ENSG00000156535",9782,0.3937845021468
"ENSG00000156564",3164,0.514222503160556
"ENSG00000156574",2086,0.489453499520614
"ENSG00000156587",2062,0.570320077594568
"ENSG00000156599",5424,0.521570796460177
"ENSG00000156603",1877,0.521576984549813
"ENSG00000156639",3808,0.537289915966387
"ENSG00000156642",4032,0.447916666666667
"ENSG00000156650",32495,0.427358055085398
"ENSG00000156671",7308,0.401067323481117
"ENSG00000156675",9632,0.478301495016611
